timestamp,alert,classification,priority,protocol,src_ip,src_port,dst_ip,dst_port
02/14-01:05:08.000000,ICMP PING,Misc activity,2,TCP,188.156.38.23,49750,170.10.201.202,8526
02/14-01:05:09.000000,ICMP PING,Attempted Information Leak,3,TCP,81.141.146.159,53751,155.249.215.122,41722
02/14-01:05:10.000000,ICMP PING,Attempted Information Leak,3,UDP,241.174.92.58,26981,164.197.0.154,25085
02/14-01:05:11.000000,SCAN nmap XMAS,Attempted Information Leak,3,TCP,168.155.241.191,61447,231.16.33.169,27862
02/14-01:05:12.000000,SNMP trap tcp,Attempted Information Leak,3,TCP,182.8.70.120,52050,143.60.217.175,56187
02/14-01:05:13.000000,ICMP PING,Misc activity,2,TCP,33.236.184.246,44558,32.65.133.62,45739
02/14-01:05:14.000000,ICMP PING *NIX,Misc activity,2,TCP,121.67.178.12,34453,51.161.136.178,36507
02/14-01:05:15.000000,ICMP PING undefined code,Misc activity,2,TCP,171.75.43.56,25955,40.136.27.185,48020
02/14-01:05:16.000000,SNMP AgentX/tcp request,Misc activity,3,TCP,224.63.85.124,45284,65.250.143.207,1334
02/14-01:05:17.000000,ICMP PING BSDtype,Misc activity,3,TCP,34.58.231.150,8666,113.84.74.254,9244
02/14-01:05:18.000000,ICMP PING BSDtype,Misc activity,3,TCP,37.253.6.142,36943,220.219.98.71,10315
02/14-01:05:19.000000,ICMP PING,Attempted Information Leak,3,ICMP,58.6.252.11,54868,197.14.4.178,32326
02/14-01:05:20.000000,ICMP PING undefined code,Misc activity,3,UDP,29.169.179.217,16088,19.170.246.36,55576
02/14-01:05:21.000000,ICMP PING undefined code,Attempted Information Leak,3,TCP,73.83.24.177,57901,70.158.83.159,58948
02/14-01:05:22.000000,ICMP PING undefined code,Misc activity,3,TCP,21.67.147.166,63862,191.91.73.251,30777
02/14-01:05:23.000000,SNMP AgentX/tcp request,Misc activity,3,TCP,149.16.198.46,58943,181.146.163.103,46202
02/14-01:05:24.000000,ICMP PING undefined code,Misc activity,3,UDP,8.191.197.22,44203,142.178.92.116,38820
02/14-01:05:25.000000,ICMP PING,Misc activity,2,TCP,97.56.143.42,42806,62.68.16.146,58009
02/14-01:05:26.000000,SCAN nmap XMAS,Misc activity,3,UDP,204.184.238.92,3249,174.76.175.178,53195
02/14-01:05:27.000000,SNMP request tcp,Misc activity,3,ICMP,137.240.154.38,7805,174.119.184.13,41750
02/14-01:05:28.000000,ICMP PING undefined code,Misc activity,3,TCP,146.195.101.63,7642,165.184.32.151,58312
02/14-01:05:29.000000,ICMP PING undefined code,Attempted Information Leak,3,UDP,14.148.152.92,27988,254.239.121.252,50084
02/14-01:05:30.000000,ICMP PING,Misc activity,3,UDP,151.97.23.119,24828,238.129.94.20,5652
02/14-01:05:31.000000,SNMP trap tcp,Attempted Information Leak,3,UDP,17.51.64.100,19401,150.68.169.44,32104
02/14-01:05:32.000000,ICMP PING undefined code,Attempted Information Leak,3,TCP,151.55.85.231,19834,15.58.0.185,30460
02/14-01:05:33.000000,ICMP PING undefined code,Attempted Information Leak,2,TCP,170.146.14.215,17286,82.193.249.184,64276
02/14-01:05:34.000000,SNMP trap tcp,Attempted Information Leak,2,UDP,183.15.89.28,14317,162.119.209.154,32172
02/14-01:05:35.000000,ICMP PING,Misc activity,3,TCP,17.174.42.4,6687,214.173.151.96,28019
02/14-01:05:36.000000,SNMP request tcp,Misc activity,2,TCP,219.194.141.136,44743,194.79.191.198,14984
02/14-01:05:37.000000,ICMP PING,Misc activity,2,TCP,29.185.87.81,46610,120.253.85.158,32828
02/14-01:05:38.000000,SCAN nmap XMAS,Misc activity,2,TCP,1.60.219.60,17415,129.94.118.56,18289
02/14-01:05:39.000000,SCAN nmap XMAS,Attempted Information Leak,2,TCP,51.185.40.234,31376,8.29.109.53,34548
02/14-01:05:40.000000,SCAN nmap XMAS,Attempted Information Leak,3,UDP,120.46.221.222,37468,38.180.14.201,541
02/14-01:05:41.000000,ICMP PING BSDtype,Attempted Information Leak,3,TCP,16.189.209.49,39785,56.86.191.82,49768
02/14-01:05:42.000000,ICMP PING undefined code,Misc activity,3,TCP,171.249.144.203,10923,58.157.117.212,24121
02/14-01:05:43.000000,ICMP PING,Misc activity,3,TCP,199.234.119.176,36591,103.205.119.128,59898
02/14-01:05:44.000000,ICMP PING,Misc activity,3,TCP,143.72.252.99,60018,189.169.112.17,51682
02/14-01:05:45.000000,SNMP trap tcp,Attempted Information Leak,3,UDP,188.81.244.241,54380,1.149.36.162,48313
02/14-01:05:46.000000,ICMP PING,Misc activity,2,TCP,90.146.192.23,5127,63.38.239.212,8961
02/14-01:05:47.000000,SNMP AgentX/tcp request,Misc activity,3,UDP,61.125.181.83,49681,26.100.242.151,29055
02/14-01:05:48.000000,SCAN nmap XMAS,Misc activity,3,UDP,158.9.47.134,24218,45.238.205.207,38016
02/14-01:05:49.000000,ICMP PING,Attempted Information Leak,3,TCP,189.163.207.140,12493,121.110.165.138,64192
02/14-01:05:50.000000,ICMP PING undefined code,Misc activity,3,TCP,96.30.172.122,37139,11.159.151.195,22025
02/14-01:05:51.000000,ICMP PING,Misc activity,2,TCP,42.61.118.157,26455,80.25.129.100,10543
02/14-01:05:52.000000,ICMP PING *NIX,Attempted Information Leak,3,UDP,229.154.137.3,42374,211.3.73.85,3500
02/14-01:05:53.000000,ICMP PING undefined code,Attempted Information Leak,3,TCP,59.229.200.211,61528,190.169.145.131,65451
02/14-01:05:54.000000,SCAN nmap XMAS,Misc activity,2,TCP,236.83.199.123,11172,184.112.61.91,48870
02/14-01:05:55.000000,ICMP PING undefined code,Misc activity,3,UDP,34.173.172.254,29996,203.17.43.234,55870
02/14-01:05:56.000000,ICMP PING,Attempted Information Leak,3,TCP,224.162.134.38,30205,112.26.7.49,35977
02/14-01:05:57.000000,SNMP request tcp,Misc activity,2,UDP,44.171.195.156,60379,29.237.153.243,43256
02/14-01:05:58.000000,SNMP AgentX/tcp request,Misc activity,3,TCP,187.25.8.205,19139,159.26.142.68,30387
02/14-01:05:59.000000,ICMP PING *NIX,Misc activity,2,ICMP,68.175.224.167,38530,226.34.158.70,48361
02/14-01:06:00.000000,SCAN nmap XMAS,Attempted Information Leak,3,UDP,66.140.10.64,59047,13.23.19.68,26933
02/14-01:06:01.000000,ICMP PING,Misc activity,2,UDP,45.167.156.201,35474,214.206.212.63,4201
02/14-01:06:02.000000,SNMP trap tcp,Attempted Information Leak,2,TCP,164.196.91.247,18807,209.68.163.80,7047
02/14-01:06:03.000000,SCAN nmap XMAS,Misc activity,3,TCP,65.145.254.128,12050,142.39.196.111,55431
02/14-01:06:04.000000,ICMP PING undefined code,Misc activity,3,UDP,144.195.58.93,32251,180.191.188.160,53212
02/14-01:06:05.000000,SNMP AgentX/tcp request,Attempted Information Leak,3,TCP,128.103.217.244,57895,251.168.191.74,12791
02/14-01:06:06.000000,ICMP PING undefined code,Misc activity,3,UDP,234.208.137.99,2469,82.90.60.116,22866
02/14-01:06:07.000000,ICMP PING,Misc activity,2,TCP,62.95.188.154,5338,20.51.0.107,31621
02/14-01:06:08.000000,ICMP PING undefined code,Attempted Information Leak,3,ICMP,80.240.182.221,41794,212.79.37.214,57033
02/14-01:06:09.000000,ICMP PING,Attempted Information Leak,2,TCP,172.203.235.182,22072,222.167.166.168,32685
02/14-01:06:10.000000,SCAN nmap XMAS,Misc activity,2,TCP,190.3.0.253,12182,137.157.82.32,52641
02/14-01:06:11.000000,ICMP PING,Attempted Information Leak,3,TCP,109.85.191.98,39827,211.165.126.47,34759
02/14-01:06:12.000000,SCAN nmap XMAS,Misc activity,3,UDP,48.159.136.121,31377,202.2.151.246,5199
02/14-01:06:13.000000,ICMP PING undefined code,Misc activity,3,UDP,226.25.103.152,57572,118.95.152.252,62466
02/14-01:06:14.000000,ICMP PING BSDtype,Misc activity,3,TCP,186.99.189.25,15203,84.252.21.243,45611
02/14-01:06:15.000000,ICMP PING,Attempted Information Leak,3,TCP,32.34.230.39,28850,8.80.120.145,35971
02/14-01:06:16.000000,ICMP PING,Misc activity,2,TCP,171.236.172.241,39558,202.123.135.2,22312
02/14-01:06:17.000000,SCAN nmap XMAS,Misc activity,3,ICMP,120.233.211.48,35778,250.229.157.4,18450
02/14-01:06:18.000000,ICMP PING undefined code,Misc activity,3,TCP,86.176.224.216,11513,214.136.7.232,52571
02/14-01:06:19.000000,ICMP PING BSDtype,Attempted Information Leak,2,TCP,182.172.107.35,2501,11.216.167.125,61414
02/14-01:06:20.000000,ICMP PING,Attempted Information Leak,3,TCP,49.68.138.185,40538,226.180.223.46,41732
02/14-01:06:21.000000,ICMP PING *NIX,Misc activity,2,ICMP,153.233.232.166,39076,153.199.23.207,15634
02/14-01:06:22.000000,ICMP PING BSDtype,Attempted Information Leak,3,ICMP,213.213.73.195,14993,63.117.13.177,15749
02/14-01:06:23.000000,ICMP PING undefined code,Misc activity,3,UDP,38.177.90.183,22601,26.6.27.5,61199
02/14-01:06:24.000000,SNMP trap tcp,Misc activity,3,TCP,35.49.240.107,13382,97.163.27.97,46436
02/14-01:06:25.000000,SNMP trap tcp,Misc activity,3,TCP,135.84.195.114,34020,145.58.115.218,48596
02/14-01:06:26.000000,ICMP PING,Attempted Information Leak,2,TCP,59.31.81.113,20705,42.158.171.161,23629
02/14-01:06:27.000000,ICMP PING,Attempted Information Leak,2,TCP,120.129.242.133,20062,192.142.195.151,18897
02/14-01:06:28.000000,ICMP PING undefined code,Attempted Information Leak,2,TCP,201.231.247.128,16288,71.180.149.84,6309
02/14-01:06:29.000000,SNMP request tcp,Misc activity,2,TCP,60.59.135.118,47263,54.204.46.165,30719
02/14-01:06:30.000000,SNMP AgentX/tcp request,Attempted Information Leak,3,TCP,145.83.136.157,13319,37.0.22.240,26678
02/14-01:06:31.000000,ICMP PING undefined code,Misc activity,2,TCP,41.239.202.143,48381,1.29.144.9,59794
02/14-01:06:32.000000,SCAN nmap XMAS,Misc activity,2,UDP,28.196.110.116,50928,189.170.51.126,38576
02/14-01:06:33.000000,ICMP PING,Misc activity,2,TCP,206.181.116.123,59625,193.170.0.19,24785
02/14-01:06:34.000000,SCAN nmap XMAS,Attempted Information Leak,3,ICMP,59.63.165.128,46719,229.83.68.68,36354
02/14-01:06:35.000000,ICMP PING BSDtype,Misc activity,2,UDP,19.131.241.196,37963,116.191.250.100,32200
02/14-01:06:36.000000,SCAN nmap XMAS,Misc activity,3,TCP,140.192.57.119,53658,19.117.88.47,40868
02/14-01:06:37.000000,ICMP PING,Attempted Information Leak,3,TCP,171.205.1.35,2276,1.68.17.199,18118
02/14-01:06:38.000000,ICMP PING,Misc activity,3,TCP,138.168.247.58,42860,222.169.247.8,43922
02/14-01:06:39.000000,SCAN nmap XMAS,Misc activity,3,TCP,238.165.192.225,13179,137.9.35.5,17894
02/14-01:06:40.000000,ICMP PING undefined code,Attempted Information Leak,2,UDP,115.60.108.57,59630,62.216.206.196,25257
02/14-01:06:41.000000,SNMP AgentX/tcp request,Attempted Information Leak,3,TCP,78.242.134.131,36076,5.196.61.42,36677
02/14-01:06:42.000000,ICMP PING undefined code,Attempted Information Leak,3,TCP,250.183.227.144,35867,9.180.135.44,6802
02/14-01:06:43.000000,SNMP trap tcp,Attempted Information Leak,3,UDP,123.17.213.28,61200,79.63.171.230,49798
02/14-01:06:44.000000,ICMP PING,Misc activity,3,TCP,245.119.85.203,61262,129.98.238.198,54278
02/14-01:06:45.000000,ICMP PING,Attempted Information Leak,3,UDP,235.183.65.19,7985,252.175.144.116,60179
02/14-01:06:46.000000,ICMP PING *NIX,Misc activity,3,TCP,133.122.129.103,19004,38.244.125.178,26051
02/14-01:06:47.000000,ICMP PING,Misc activity,2,UDP,53.27.213.185,48385,253.12.215.66,15802
02/14-01:06:48.000000,ICMP PING BSDtype,Attempted Denial of Service,2,TCP,180.6.167.227,16570,184.231.163.158,55792
02/14-01:06:49.000000,ICMP PING *NIX,Misc activity,3,TCP,26.176.226.44,40355,178.193.197.59,31774
02/14-01:06:50.000000,ICMP PING,Attempted Information Leak,3,TCP,187.218.196.246,37974,80.14.131.178,62639
02/14-01:06:51.000000,SCAN nmap XMAS,Misc activity,3,TCP,208.26.164.73,31748,213.132.254.208,27636
02/14-01:06:52.000000,ICMP PING undefined code,Attempted Information Leak,2,UDP,33.229.210.72,46121,71.151.159.237,38487
02/14-01:06:53.000000,SCAN nmap XMAS,Misc activity,3,TCP,39.166.141.244,59811,137.11.180.235,27812
02/14-01:06:54.000000,SCAN nmap XMAS,Misc activity,3,UDP,160.81.214.148,58178,200.55.118.22,28148
02/14-01:06:55.000000,SNMP AgentX/tcp request,Misc activity,2,UDP,120.172.169.214,64643,234.51.171.67,37966
02/14-01:06:56.000000,SCAN nmap XMAS,Misc activity,3,TCP,248.40.193.78,48214,124.213.101.221,40774
02/14-01:06:57.000000,SNMP AgentX/tcp request,Attempted Information Leak,2,TCP,138.188.55.124,36724,234.73.238.137,17899
02/14-01:06:58.000000,SCAN nmap XMAS,Attempted Information Leak,3,UDP,24.109.134.167,51062,133.248.230.228,15601
02/14-01:06:59.000000,ICMP PING,Misc activity,3,UDP,239.29.78.236,39487,78.92.80.155,4557
02/14-01:07:00.000000,ICMP PING undefined code,Misc activity,3,TCP,128.6.135.117,59308,66.216.45.69,41254
02/14-01:07:01.000000,ICMP PING,Attempted Information Leak,3,UDP,124.236.209.144,50092,139.88.242.82,32388
02/14-01:07:02.000000,ICMP PING,Attempted Information Leak,3,ICMP,218.119.127.132,54148,5.167.252.98,36618
02/14-01:07:03.000000,SNMP AgentX/tcp request,Misc activity,3,UDP,123.113.124.204,60259,1.220.160.76,45862
02/14-01:07:04.000000,SCAN nmap XMAS,Misc activity,3,UDP,214.11.162.206,43818,83.96.94.134,21754
02/14-01:07:05.000000,ICMP PING,Attempted Information Leak,3,UDP,38.124.229.128,40073,86.72.75.42,16558
02/14-01:07:06.000000,ICMP PING BSDtype,Attempted Information Leak,3,TCP,7.0.248.158,1036,90.90.113.197,2550
02/14-01:07:07.000000,ICMP PING *NIX,Attempted Information Leak,2,TCP,187.82.45.204,52537,166.229.58.233,57156
02/14-01:07:08.000000,SNMP request tcp,Attempted Information Leak,3,TCP,37.119.191.135,64787,34.210.57.8,11100
02/14-01:07:09.000000,SCAN nmap XMAS,Attempted Information Leak,3,UDP,105.95.90.231,9261,77.0.49.147,25613
02/14-01:07:10.000000,SNMP request tcp,Misc activity,3,TCP,16.224.199.175,34127,244.73.232.175,24131
02/14-01:07:11.000000,ICMP PING,Misc activity,3,TCP,60.118.163.32,38206,9.123.164.89,31760
02/14-01:07:12.000000,ICMP PING,Misc activity,2,ICMP,183.195.151.48,31704,81.106.157.110,25544
02/14-01:07:13.000000,SNMP request tcp,Attempted Information Leak,3,UDP,100.17.161.237,65155,70.177.170.105,59504
02/14-01:07:14.000000,ICMP PING *NIX,Attempted Information Leak,2,UDP,75.244.66.103,13764,228.85.161.240,17036
02/14-01:07:15.000000,ICMP PING,Attempted Information Leak,2,ICMP,168.153.230.43,32299,30.143.211.242,26290
02/14-01:07:16.000000,SNMP AgentX/tcp request,Attempted Information Leak,2,ICMP,159.135.250.50,27329,18.73.24.228,56384
02/14-01:07:17.000000,ICMP PING,Attempted Information Leak,3,TCP,209.100.103.164,50455,170.102.124.132,58451
02/14-01:07:18.000000,SNMP trap tcp,Misc activity,3,TCP,162.12.4.108,7783,199.238.14.113,65044
02/14-01:07:19.000000,SCAN nmap XMAS,Attempted Information Leak,3,TCP,159.183.47.24,52765,61.36.136.244,16350
02/14-01:07:20.000000,ICMP PING *NIX,Attempted Information Leak,2,TCP,210.173.146.139,14884,118.6.33.192,29120
02/14-01:07:21.000000,SNMP request tcp,Attempted Information Leak,3,TCP,54.88.122.220,3333,35.186.214.184,31952
02/14-01:07:22.000000,DDOS mstream client to handler,Misc activity,3,UDP,115.132.144.56,56396,192.129.19.222,52793
02/14-01:07:23.000000,ICMP PING,Attempted Information Leak,3,UDP,97.202.50.53,12916,26.20.163.54,37282
02/14-01:07:24.000000,ICMP PING *NIX,Misc activity,3,ICMP,219.5.172.157,6259,172.169.101.126,53942
02/14-01:07:25.000000,SNMP trap tcp,Misc activity,3,TCP,158.192.102.78,29078,65.8.148.133,12198
02/14-01:07:26.000000,ICMP PING *NIX,Misc activity,3,ICMP,248.49.79.220,63086,46.90.47.248,18586
02/14-01:07:27.000000,SNMP AgentX/tcp request,Misc activity,2,TCP,97.72.9.64,10737,129.19.123.21,62509
02/14-01:07:28.000000,ICMP PING *NIX,Misc activity,3,TCP,12.223.78.149,2186,95.149.2.209,48769
02/14-01:07:29.000000,SCAN nmap XMAS,Attempted Information Leak,3,TCP,99.62.108.146,1811,116.198.100.71,45513
02/14-01:07:30.000000,ICMP PING,Misc activity,3,UDP,68.159.32.253,44485,219.184.246.82,64475
02/14-01:07:31.000000,SNMP AgentX/tcp request,Misc activity,3,TCP,193.49.52.58,9344,190.223.41.123,28834
02/14-01:07:32.000000,ICMP PING,Misc activity,3,TCP,109.177.41.112,37330,244.4.61.41,11569
02/14-01:07:33.000000,ICMP PING,Misc activity,2,UDP,7.72.106.166,38484,93.43.101.114,50938
02/14-01:07:34.000000,ICMP PING undefined code,Attempted Information Leak,2,TCP,183.54.79.119,30825,89.10.116.254,37427
02/14-01:07:35.000000,ICMP PING undefined code,Misc activity,2,TCP,178.152.20.125,42940,218.52.250.30,20617
02/14-01:07:36.000000,ICMP PING undefined code,Misc activity,2,TCP,14.200.245.197,29340,174.147.71.188,53545
02/14-01:07:37.000000,ICMP PING BSDtype,Misc activity,2,TCP,102.171.126.146,40246,118.88.186.101,47090
02/14-01:07:38.000000,ICMP PING,Misc activity,2,ICMP,111.181.49.63,23403,241.219.83.13,56948
02/14-01:07:39.000000,SCAN nmap XMAS,Attempted Information Leak,3,UDP,90.166.47.68,23162,171.230.154.168,63500
02/14-01:07:40.000000,ICMP PING *NIX,Misc activity,3,UDP,224.55.233.90,1336,57.136.223.122,2138
02/14-01:07:41.000000,SCAN nmap XMAS,Attempted Information Leak,3,UDP,1.90.124.140,45353,86.146.74.86,6428
02/14-01:07:42.000000,ICMP PING,Misc activity,3,TCP,153.254.199.139,45282,165.102.126.90,1355
02/14-01:07:43.000000,SNMP AgentX/tcp request,Misc activity,3,TCP,209.66.133.60,2340,90.252.20.132,55237
02/14-01:07:44.000000,ICMP PING BSDtype,Attempted Information Leak,3,TCP,77.152.9.191,12309,158.195.30.115,28809
02/14-01:07:45.000000,ICMP PING undefined code,Misc activity,2,TCP,26.68.215.225,24391,111.194.87.232,32421
02/14-01:07:46.000000,ICMP PING undefined code,Misc activity,3,TCP,39.216.96.212,14260,102.194.91.17,34177
02/14-01:07:47.000000,ICMP PING,Attempted Information Leak,2,TCP,177.9.233.76,34336,193.197.13.20,1191
02/14-01:07:48.000000,ICMP PING undefined code,Attempted Information Leak,3,UDP,78.17.150.135,11383,45.6.133.252,59911
02/14-01:07:49.000000,ICMP PING,Attempted Information Leak,3,TCP,172.19.58.6,16226,115.140.95.131,58291
02/14-01:07:50.000000,ICMP PING undefined code,Attempted Information Leak,3,UDP,239.128.51.99,38913,168.196.207.68,9840
02/14-01:07:51.000000,SCAN nmap XMAS,Attempted Information Leak,2,TCP,66.60.159.95,56067,157.176.164.228,64365
02/14-01:07:52.000000,ICMP PING BSDtype,Attempted Information Leak,3,UDP,251.239.129.192,62441,230.75.192.12,4718
02/14-01:07:53.000000,ICMP PING,Attempted Information Leak,3,UDP,207.132.109.99,53374,195.85.30.64,50993
02/14-01:07:54.000000,ICMP PING undefined code,Attempted Information Leak,3,TCP,94.231.222.31,38297,246.30.169.27,53263
02/14-01:07:55.000000,ICMP PING,Misc activity,3,TCP,128.167.119.81,51339,138.200.223.231,18532
02/14-01:07:56.000000,ICMP PING,Misc activity,3,UDP,246.57.173.95,23160,183.229.159.196,39950
02/14-01:07:57.000000,SCAN nmap XMAS,Misc activity,3,UDP,254.246.43.233,26066,233.110.158.44,40227
02/14-01:07:58.000000,SNMP trap tcp,Attempted Information Leak,2,TCP,61.11.113.183,32313,142.29.43.245,58414
02/14-01:07:59.000000,ICMP PING,Attempted Information Leak,3,ICMP,110.209.117.181,60248,212.1.41.23,61374
02/14-01:08:00.000000,ICMP PING,Misc activity,3,TCP,143.66.22.95,47726,224.228.75.172,56159
02/14-01:08:01.000000,SCAN nmap XMAS,Misc activity,2,TCP,61.188.129.172,26003,230.136.11.15,26099
02/14-01:08:02.000000,ICMP PING undefined code,Misc activity,3,TCP,129.23.43.84,50653,165.216.147.185,64372
02/14-01:08:03.000000,SNMP request tcp,Misc activity,3,TCP,168.29.62.6,54777,124.187.24.52,43444
02/14-01:08:04.000000,SNMP trap tcp,Misc activity,2,UDP,126.178.39.70,31471,159.93.247.57,11675
02/14-01:08:05.000000,SNMP request tcp,Attempted Information Leak,3,TCP,251.65.40.223,36460,198.77.43.208,28535
02/14-01:08:06.000000,ICMP PING,Misc activity,3,UDP,165.56.54.140,2063,235.139.38.14,21548
02/14-01:08:07.000000,SCAN nmap XMAS,Misc activity,3,TCP,243.12.139.112,54872,247.9.33.92,9775
02/14-01:08:08.000000,ICMP PING BSDtype,Misc activity,2,ICMP,19.80.62.69,10603,205.9.227.192,7513
02/14-01:08:09.000000,ICMP PING BSDtype,Misc activity,2,TCP,235.193.141.186,9352,5.63.58.254,34581
02/14-01:08:10.000000,ICMP PING *NIX,Attempted Information Leak,3,UDP,170.60.97.139,43817,71.160.223.7,2943
02/14-01:08:11.000000,ICMP PING,Attempted Information Leak,2,UDP,12.162.50.52,13223,130.254.66.53,54575
02/14-01:08:12.000000,ICMP PING,Attempted Information Leak,3,UDP,12.239.244.5,44029,88.251.225.107,60335
02/14-01:08:13.000000,ICMP PING,Attempted Information Leak,3,TCP,131.151.76.138,37658,19.44.169.165,53545
02/14-01:08:14.000000,ICMP PING *NIX,Misc activity,2,TCP,208.239.76.231,28839,215.36.181.146,12372
02/14-01:08:15.000000,SCAN nmap XMAS,Attempted Information Leak,2,TCP,142.44.222.18,27877,79.181.31.185,6483
02/14-01:08:16.000000,SCAN nmap XMAS,Misc activity,3,TCP,244.55.143.143,29377,146.102.185.42,34351
02/14-01:08:17.000000,ICMP PING,Attempted Information Leak,3,TCP,166.41.138.222,58241,76.225.41.54,36002
02/14-01:08:18.000000,SCAN nmap XMAS,Attempted Information Leak,3,UDP,228.51.107.108,58058,121.40.251.238,49797
02/14-01:08:19.000000,ICMP PING,Misc activity,2,TCP,192.187.191.76,41717,24.241.76.5,30425
02/14-01:08:20.000000,ICMP PING,Misc activity,3,ICMP,231.221.75.67,55084,35.55.186.158,7426
02/14-01:08:21.000000,ICMP PING,Attempted Information Leak,3,TCP,132.173.92.31,40584,102.222.170.196,59291
02/14-01:08:22.000000,ICMP PING *NIX,Misc activity,3,TCP,233.34.146.102,29363,54.77.122.223,47660
02/14-01:08:23.000000,SCAN nmap XMAS,Misc activity,3,UDP,96.200.247.106,60405,215.8.18.148,47417
